z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H,H2,CH3,O,CH4,OH,H2O,CO,N2,HCO,CH2O,C2H6,CH2OH,CH3O,O2,CH3OH,HO2,H2O2,CO2,AR,HE
0.014328124999999999,5.247975596385416,0.0,1967.3567238326837,0.16335141083136936,0.00034720008721423885,0.0012109145409406879,1.7842959840539332e-07,0.002866327049189204,1.8686007817149864e-07,0.007697677147188231,0.1322376147407115,0.04878531994156102,0.6652847276681825,1.6867787021762418e-07,2.989336783056971e-07,2.2781554083071635e-07,1.4068456962279112e-08,2.2320213574600627e-09,0.034758549573981036,5.1633015988808824e-08,7.515249534373095e-06,2.760697198048605e-06,0.10680026465687166,4.5777162604814344e-14,5.5487695393658755e-15
0.014330078125,5.249915791828737,0.0,1968.3063869453672,0.16329104154725121,0.0003471393472177111,0.001210399751159195,1.6570869955586425e-07,0.0028650755141909137,1.724344341331366e-07,0.007707894180953886,0.13222538499476305,0.048578598017602,0.6652695447321749,1.6510705783720934e-07,2.751926585151629e-07,2.1560269686429782e-07,1.2906989275486394e-08,1.980421254729863e-09,0.034639360036474054,4.5683125994461596e-08,7.482019124757466e-06,2.7535940650100943e-06,0.1071453131862863,3.809737591596266e-14,4.765669115746774e-15
0.014332031249999998,5.251847968829259,0.0,1969.2513999200082,0.1632309660858444,0.00034706338903702833,0.0012099092557712038,1.5393774273841323e-07,0.0028636987174922575,1.5912583413084427e-07,0.007717811058129021,0.13221325168645515,0.04837444664654713,0.6652544711904036,1.61778761486363e-07,2.534750825324759e-07,2.0399904703851693e-07,1.1850622218805167e-08,1.7579634272878321e-09,0.0345221359464893,4.043596090766799e-08,7.449450523398482e-06,2.7463846243463808e-06,0.10748602991624938,5.046024382430624e-14,6.001253127875499e-15
0.014333984374999999,5.253772198437733,0.0,1970.1917883651665,0.16317118164121955,0.00034697264144823684,0.0012094415895694457,1.43042713069881e-07,0.002862201347001208,1.4684822821957452e-07,0.007727436143371528,0.13220122918402172,0.0481728383943535,0.6652395096768139,1.5867157977938388e-07,2.3359741599849225e-07,1.929770938235422e-07,1.088908470922928e-08,1.5612012722973862e-09,0.03440682923046487,3.580737474511303e-08,7.417505136693189e-06,2.7390751386980098e-06,0.1078224618171696,4.302813385968054e-14,5.2366017255428984e-15
0.0143359375,5.255688550004386,0.0,1971.1275779113823,0.16311168547021848,0.00034686752171350616,0.00120899534706698,1.3295559301373614e-07,0.0028605879257377225,1.3552212920542654e-07,0.007736777548005308,0.13218933106542607,0.04797374584773353,0.6652246626895205,1.5576618196350259e-07,2.1539370007817095e-07,1.8251047104989625e-07,1.001320518387148e-08,1.387139017280437e-09,0.03429339321496113,3.1723398830561306e-08,7.3861480333498665e-06,2.7316716830069032e-06,0.10815465574484616,4.1092015456594574e-14,5.032826446304967e-15
0.014337890624999999,5.257597090905126,0.0,1972.0587942147615,0.16305247490065775,0.00034674843585436765,0.001208569180434148,1.2361383429289146e-07,0.0028588628172360265,1.2507409242600145e-07,0.007745843136298774,0.13217757014012066,0.047777141628143345,0.6652099325502733,1.5304504742234462e-07,1.9871374140429224e-07,1.7257384234727255e-07,9.21473237747913e-09,1.2331158867631274e-09,0.03418178258361231,2.8118948267869185e-08,7.3553474789896404e-06,2.7241800764184434e-06,0.1084826584105391,4.329295340821981e-14,5.2455957325015e-15
0.01433984375,5.259497886691562,0.0,1972.9854629589188,0.16299354732637372,0.0003466157789514037,0.0012081617975839146,1.1495991447332802e-07,0.0028570302310286753,1.1543627566831616e-07,0.007754640532302561,0.13216595848055543,0.04758299840865596,0.6651953214173738,1.5049230251316361e-07,1.8342156861121229e-07,1.631428857078746e-07,8.486253316942062e-09,1.096781642907422e-09,0.03407195333798659,2.4936766146875508e-08,7.325074610872496e-06,2.7166059083317267e-06,0.10880651636091901,4.4149429993495086e-14,5.320271102499627e-15
0.014341796875,5.261391001242745,0.0,1973.9076098555054,0.1629349002022002,0.00034646993543917135,0.001207771960303203,1.0694092620028694e-07,0.002855094227937653,1.0654602557561845e-07,0.007763177126572848,0.13215450745297921,0.047391288929862455,0.665180831299796,1.4809356490715083e-07,1.6939403776679456e-07,1.541942685125548e-07,7.821111178907465e-09,9.760661777342676e-10,0.03396386275952788,2.212648594610723e-08,7.2953031402443896e-06,2.7089545524628575e-06,0.10912627595938791,4.3115849569703165e-14,5.2048018476885154e-15
0.014343749999999999,5.263276496767931,0.0,1974.8252606435524,0.16287653104363223,0.00034631127938605474,0.0012073984823950867,9.950819455994036e-08,0.002853058725092121,9.834548718557395e-08,0.007771460082541497,0.13214322774368167,0.04720198601348136,0.6651664640530438,1.45835792777132e-07,1.5651956656664118e-07,1.4570561054785764e-07,7.213320207638629e-09,8.691408473048012e-10,0.0338574693715727,1.9643794156713726e-08,7.266009074407185e-06,2.7012311671883943e-06,0.10944198336551095,3.6755522474239874e-14,4.556760660718669e-15
0.014345703124999998,5.26515443406957,0.0,1975.7384410878092,0.16281843741841096,0.0003461401747870427,0.0012070402279285087,9.261693593386684e-08,0.0028509275009152182,9.078125171821666e-08,0.007779496343149264,0.1321321293910047,0.047015062577450986,0.6651522214083684,1.4370716645556243e-07,1.4469701609833835e-07,1.3765546704107604e-07,6.657508906551244e-09,7.744033629130732e-10,0.033752732904117,1.744971363143347e-08,7.2371704909676846e-06,2.6934407176624608e-06,0.10975368452100459,3.680630193082355e-14,4.559828831376606e-15
0.014347656249999998,5.2670248723484425,0.0,1976.647176976248,0.16276061695231006,0.00034595697582003195,0.0012066961094269323,8.622592534122627e-08,0.002848704199663375,8.380400877920519e-08,0.007787292636642417,0.1321212218051403,0.04683049164607971,0.6651381049450362,1.4169694702953556e-07,1.338346442473489e-07,1.3002327195407068e-07,6.148831017621163e-09,6.904258585941108e-10,0.033649614256651826,1.5509931991862782e-08,7.208767292918866e-06,2.6855879540743075e-06,0.11006142512735301,3.442407897062468e-14,4.3194932852005234e-15
0.014349609374999999,5.268887869659205,0.0,1977.5514941168954,0.16270306731481027,0.0003457620271418211,0.0012063650862558209,8.029722117055833e-08,0.002846392336172004,7.736825522335051e-08,0.007794855483213862,0.13211051380342143,0.04664824636525092,0.6651241161445056,1.397954010523315e-07,1.2384922562713915e-07,1.2278934251123782e-07,5.6829437149407874e-09,6.159664784461361e-10,0.03354807546623089,1.3794271998500992e-08,7.180781056012277e-06,2.677677456492919e-06,0.11036525063793341,4.517955890002941e-14,5.398430654955589e-15
0.014351562499999998,5.270743482428246,0.0,1978.451418334121,0.1626457862337752,0.0003455556641146167,0.001206046162836217,7.479587083672516e-08,0.0028439952998789925,7.143198082064219e-08,0.007802191200064081,0.13210001362147442,0.04646830000853631,0.6651102563275471,1.379936579943321e-07,1.1466517393673536e-07,1.1593479876201656e-07,5.2559067235817605e-09,5.498976920968152e-10,0.03344807967051947,1.2276138883365965e-08,7.153194799924706e-06,2.6697135859478316e-06,0.11066520623167295,3.999617939258949e-14,4.865746738954399e-15
0.01435546875,5.274432743918503,0.0,1980.2381725516161,0.16253202180536458,0.0003451096792280614,0.0012054417541938276,6.497848026443573e-08,0.0028389555509867608,6.094136531345986e-08,0.00781619975948,0.13207965965707327,0.04611522218162596,0.6650829269455787,1.3466542015771995e-07,9.84948252138648e-08,1.0330950536329534e-07,4.5078250064810695e-09,4.400450462701258e-10,0.03325260830885023,9.762208609476059e-09,7.099175039798459e-06,2.6536384051418066e-06,0.11125364625247146,4.2659873510711764e-14,5.1265749373792225e-15
0.014359374999999999,5.278093220273602,0.0,1982.0078116226434,0.16241930219457318,0.0003446219053646889,0.0012048746957182448,5.6502887868521624e-08,0.0028336147293683976,5.2006161101582985e-08,0.007829376071347312,0.13206021233964677,0.04577093502736201,0.6650561006555049,1.316453980688643e-07,8.475553524828857e-08,9.19779204390919e-08,3.875592626832849e-09,3.5319855496051433e-10,0.03306283575182046,7.7854676459909e-09,7.046568733519333e-06,2.6373992903243544e-06,0.1118273159514352,3.2324510609835704e-14,4.07819720971517e-15
0.014363281249999998,5.281725319157103,0.0,1983.7605447988303,0.16230761085861725,0.00034409471026570484,0.0012043385160950134,4.9177419879977654e-08,0.002827995792679057,4.439486412604145e-08,0.007841763883638806,0.13204171825698532,0.04543522904048714,0.6650297826422259,1.288879837238216e-07,7.305872200006184e-08,8.181740354396819e-08,3.339688901581287e-09,2.84410518268932e-10,0.03287850402027717,6.228057682630996e-09,6.995281583528975e-06,2.621024828105076e-06,0.11238656964026068,3.691866536548586e-14,4.554218561318323e-15
0.0143671875,5.285329431889118,0.0,1985.4965809984562,0.16219693186966117,0.0003435303359231141,0.0012038273213029543,4.2838940820437984e-08,0.002822120146248148,3.791032624177818e-08,0.007853404344162339,0.13202421691537525,0.04510789743229789,0.6650039765937034,1.2635520576075917e-07,6.308146436693439e-08,7.271574100778888e-08,2.8841105810093043e-09,2.297946976327123e-10,0.03269936945443653,4.998359690154539e-09,6.945231658493156e-06,2.604541298211132e-06,0.11293175666972517,4.12847773102146e-14,4.993732742434072e-15
0.01437109375,5.288905934808338,0.0,1987.216128633836,0.16208724986762998,0.0003429309056524406,0.0012033357523220313,3.734846748152601e-08,0.0028160077474776598,3.238472284053453e-08,0.007864336154759502,0.13200774134450027,0.044788736325083844,0.6649786848444553,1.240154009380531e-07,5.4554913938492895e-08,6.45704268936917e-08,2.4957254387463333e-09,1.8631958605253614e-10,0.032525201858495195,4.0251287598176886e-09,6.896347237933654e-06,2.587972832133326e-06,0.11346322116340742,3.889361575107841e-14,4.745743379526777e-15
0.014374999999999999,5.292455190549297,0.0,1988.9193954347163,0.16197855001610448,0.00034229843078297585,0.0012028589454979987,3.258746623534553e-08,0.0028096772035631026,2.7675233743280473e-08,0.007874595718212682,0.13199231866100009,0.04447754491872002,0.6649539085173716,1.2184211270020735e-07,4.725480571369536e-08,5.728795522046267e-08,2.1637361140465023e-09,1.516290379932361e-10,0.03235578369427166,3.2529313152214135e-09,6.848565056474816e-06,2.571341557883979e-06,0.1139813017905507,4.504887397466621e-14,5.3594972894671774e-15
0.014378906249999998,5.295977548804376,0.0,1990.6065882721691,0.16187081797438857,0.00034163481695069313,0.0012023924953456925,2.8454706576772995e-08,0.00280314586264291,2.3660321254969912e-08,0.007884217277152099,0.1319779705821423,0.044174125628639406,0.6649296476081503,1.1981315066478386e-07,4.09936345422612e-08,5.0783095762410484e-08,1.8792024992442446e-09,1.238544248472557e-10,0.03219090931915029,2.6385552684094064e-09,6.801828828306934e-06,2.5546676935037507e-06,0.11448633156497744,3.531922968867335e-14,4.364592544641258e-15
0.014382812499999998,5.299473347596718,0.0,1992.27791298641,0.16176403985429466,0.00034094187008060895,0.0012019324199131784,2.486366678173502e-08,0.0027964298993470205,2.0236608619974253e-08,0.007893233046625195,0.13196471391704043,0.04387828420643631,0.6649059011374173,1.1790990057373389e-07,3.561437829614124e-08,4.497832394572033e-08,1.6347535295786317e-09,1.0156436524391548e-10,0.032030384272560594,2.1483406698602647e-09,6.756088182054854e-06,2.537969748954479e-06,0.11497863768838422,3.8628635542971915e-14,4.702573840743633e-15
0.01438671875,5.302942913694352,0.0,1993.9335742208623,0.16165820220352167,0.0003402213019757338,0.001201475128256807,2.1740271655656218e-08,0.002789544394225883,1.7316139206797366e-08,0.007901673338251623,0.13195256100365627,0.043589829833778196,0.6648826672005164,1.1611665316373388e-07,3.0985186593942966e-08,3.980313663789551e-08,1.4242302507170014e-09,8.360063709720609e-11,0.031874024600362295,1.7559677396105075e-09,6.71129763701231e-06,2.521264573598219e-06,0.1154585414056551,2.6120768595509028e-14,3.4471647549301374e-15
0.014390624999999999,5.30638656387046,0.0,1995.573775264286,0.1615532919634573,0.00033947473564909127,0.001201017390313031,1.902107134303571e-08,0.0027825034084498295,1.4824128540322728e-08,0.007909566678857356,0.13194152013560748,0.04330857520599731,0.6648599431239692,1.1442017934883887e-07,2.6995215206822804e-08,3.5193585260819564e-08,1.2425474358122674e-09,6.909973745380641e-11,0.03172165622551645,1.440914108241704e-09,6.667415964596372e-06,2.504567573544465e-06,0.1159263579056755,4.1996697280921225e-14,5.07099327531773e-15
0.014394531249999998,5.309804605019455,0.0,1997.1987179019852,0.1614492964621761,0.0003387037102720658,0.0012005563085705192,1.665159496353446e-08,0.002775320052849566,1.2696937509911766e-08,0.007916939920605118,0.1319315959316066,0.04303433659056603,0.6648377254828989,1.1280922782772546e-07,2.3550960271772193e-08,3.109162473021347e-08,1.0853995368286185e-09,5.7327784372490504e-11,0.03157311435072582,1.1870494503210147e-09,6.624405431848835e-06,2.487892706716527e-06,0.1163823962223406,3.889743577866124e-14,4.748790743426154e-15
0.0143984375,5.313197335234949,0.0,1998.8086022769444,0.16134620337832212,0.0003379096859053279,0.0012000892919318098,1.4585077750901445e-08,0.0027680065529332126,1.088046643333319e-08,0.0079238183462623,0.13192278970119167,0.04276693387963752,0.6648160102373609,1.1127427629274993e-07,2.057350517954328e-08,2.744474082124541e-08,9.49219727709908e-10,4.7748299496084916e-11,0.03142824290388295,9.81774284840772e-10,6.58223144182504e-06,2.4712527047368296e-06,0.11682695917845722,4.075038629498413e-14,4.931639010053243e-15
0.01440234375,5.316565044146207,0.0,2000.403626761103,0.1612440007278212,0.00033709404790263544,0.0011996140312365274,1.278129051403784e-08,0.0027605743090604808,9.328692210828472e-09,0.007930225767072785,0.13191509976665833,0.04250619062397851,0.6647947927788609,1.0980719625701915e-07,1.799604087702309e-08,2.4205415807859137e-08,8.30991683460384e-10,3.9921583050820754e-11,0.031286894013888976,8.15174171674958e-10,6.5408620346155884e-06,2.4546590991955477e-06,0.11726034333380803,4.321902855462967e-14,5.171763806599749e-15
0.014406249999999999,5.3199080135327526,0.0,2001.9839878369767,0.16114267684231484,0.0003362581110774923,0.0011991284765852277,1.1205593915150664e-08,0.00275303395272517,8.002470113097712e-09,0.007936184615188826,0.13190852176785106,0.042251934058090676,0.6647740680109153,1.084010429970936e-07,1.5761915114835994e-08,2.1330724411450538e-08,7.281746612458766e-10,3.350308769248005e-11,0.031148927521150744,6.794500064007827e-10,6.500267574480801e-06,2.4381223391419215e-06,0.11768283895716712,4.638626610293491e-14,5.475163702522847e-15
0.014410156249999998,5.323226517643043,0.0,2003.549879989497,0.16104222035675203,0.00033540312360524807,0.001198630816219451,9.828117863681543e-09,0.0027453953988377877,6.868494493063948e-09,0.007941716030008017,0.13190304893728333,0.04200399511304908,0.664753830393307,1.0704985065072979e-07,1.3822977791072832e-08,1.8781919992485557e-08,6.38607155382738e-10,2.8207464226314207e-11,0.031014210517413026,5.684383498820141e-10,6.460420448619781e-06,2.421651858724385e-06,0.11809473000796657,3.3362717789903185e-14,4.147472658354475e-15
0.014414062499999998,5.326520823967078,0.0,2005.10149560787,0.1609426201833955,0.0003345302707255379,0.0011981194570317311,8.623099892453331e-09,0.002737667894694928,5.898450479765735e-09,0.007946839939869586,0.13189867236558628,0.041762208424162915,0.6647340740421235,1.0574851433795058e-07,1.2138284390545506e-08,1.652411899687774e-08,5.604896378760405e-10,2.384205128781589e-11,0.030882616917583157,4.773081060608316e-10,6.421294892757767e-06,2.405256208002967e-06,0.11849629414234121,4.1524644482050173e-14,4.977865849809148e-15
0.01441796875,5.329791193257512,0.0,2006.6390248970633,0.16084386550876142,0.00033364067817463533,0.001197593006323475,7.568251574923889e-09,0.0027298600651392037,5.068220245269095e-09,0.007951575137464131,0.13189538122904285,0.04152641232480737,0.6647147927374448,1.0449259350955645e-07,1.0672856783594593e-08,1.452586990636796e-08,4.922509132675909e-10,2.021412694217248e-11,0.030754027054682852,4.021858368460888e-10,6.382866686999716e-06,2.388943041573929e-06,0.11888780271553766,4.1498267847980384e-14,4.96455718208865e-15
0.014421874999999999,5.333037880118331,0.0,2008.1626557986267,0.16074594577347698,0.00033273541545441546,0.0011970502550350246,6.6442997582661096e-09,0.002721979954956523,4.357289093638543e-09,0.00795593935137557,0.13189316301290996,0.04129644883792211,0.6646959799997393,1.0327825697410272e-07,9.396831289593673e-09,1.2758912300062893e-08,4.325699982131564e-10,1.7188347291068382e-11,0.03062832730415175,3.4001632618930855e-10,6.345113075115666e-06,2.3727192566596495e-06,0.1192695208080742,3.690508339680077e-14,4.4941313705283326e-15
0.014425781249999999,5.336261133397841,0.0,2009.672573920329,0.160648850658239,0.0003318154988927162,0.001196490162171219,5.834554094439513e-09,0.002714035068193722,3.748198196564865e-09,0.00795994931272696,0.13189200371314655,0.041072163659813074,0.6646776291424319,1.0210217920577833e-07,8.284654799422555e-09,1.119787071463647e-08,3.8032464354627153e-10,1.4664259250206956e-11,0.03050540973134981,2.8837600869999494e-10,6.308012603676379e-06,2.3565910396664873e-06,0.11964170725775278,4.2990449437239905e-14,5.1058665956365446e-15
0.0144296875,5.33946119628866,0.0,2011.1689624741527,0.16055257007871168,0.0003308818945034642,0.0011959118403225076,5.124526400761368e-09,0.00270603240457216,3.2260675365059506e-09,0.007963620817076657,0.13189188801529356,0.04085340613634653,0.6646597332878618,1.0096143835844035e-07,7.314383552706595e-09,9.819951287152096e-09,3.345292007989414e-10,1.2538251194153167e-11,0.03038517176030196,2.453023385853632e-10,6.271544957843976e-06,2.3405638905614682e-06,0.1200046146939807,3.79712811463153e-14,4.5889642162558574e-15
0.01443359375,5.342638306893035,0.0,2012.6520022222164,0.16045709416650167,0.0003299355207087684,0.0011953145423799754,4.501653477906826e-09,0.002697978493614757,2.778238663347285e-09,0.007966968783006644,0.13189279947023272,0.04064002923811766,0.6646422854396746,9.985349633024425e-08,6.467202993541102e-09,8.604755364373496e-09,2.943627498059844e-10,1.0752650930914897e-11,0.030267515866691373,2.0925277969148818e-10,6.235690925971145e-06,2.324642732687496e-06,0.1203584895901003,4.243194456606456e-14,5.0351606192080896e-15
0.014437499999999999,5.345792698319946,0.0,2014.121871430098,0.1603624132643633,0.00032897725086811805,0.0011946976491472145,3.9550051352194294e-09,0.0026898794260710878,2.3939154016485475e-09,0.007970007306114264,0.13189472064504118,0.04043188952790786,0.6646252784977763,9.877610581220275e-08,5.726900730588537e-09,7.534000683257272e-09,2.5909998032825306e-10,9.243445795036507e-12,0.0301523492883407,1.7896693210097064e-10,6.200432246460302e-06,2.3088319111828194e-06,0.12070357231208617,4.687996732733238e-14,5.467724222937408e-15
0.014441406249999999,5.348924598958366,0.0,2015.578745827146,0.1602685179161742,0.00032800791567154266,0.0011940606579354664,3.475071112062888e-09,0.0026817408832110604,2.0638954992439814e-09,0.007972749709696721,0.13189763326565157,0.04022884712606095,0.6646087052939119,9.772728238008018e-08,5.079505047226274e-09,6.5913381616861285e-09,2.2811435792591395e-10,7.958165319211791e-12,0.03003958375573385,1.5342731808066606e-10,6.165751556567868e-06,2.2931352603689694e-06,0.12104009717682075,4.262807327234334e-14,5.01561275188797e-15
0.014445312499999998,5.352034232861177,0.0,2017.0227985733295,0.16017539885369037,0.0003270283053991289,0.0011934031720559379,3.053577965673274e-09,0.002673568164048664,1.7803419551741722e-09,0.007975208592183553,0.13190151835070954,0.04003076567370418,0.6645925586406286,9.670527971463731e-08,4.512979546044044e-09,5.7621819835219996e-09,2.0087969314485626e-10,6.8698848630669255e-12,0.02992913524099151,1.3182895055807718e-10,6.131632346475768e-06,2.2775561626263326e-06,0.12136829251778558,4.644572929926722e-14,5.38373647655159e-15
0.01444921875,5.355121819790449,0.0,2018.454200232201,0.16008304699356657,0.0003260391720265934,0.0011927248910428292,2.6833016604345833e-09,0.002665366210367461,1.5365581443991677e-09,0.007977395870798591,0.13190635632647982,0.039837512290879465,0.6645768313383519,9.570852760150411e-08,4.016895829335069e-09,5.033496194167644e-09,1.7692087870165342e-10,5.938096443192174e-12,0.02982092372166243,1.1349620389562961e-10,6.098058852170303e-06,2.2620975486730265e-06,0.12168838074725354,4.464209382644909e-14,5.178198279412539e-15
0.014453124999999999,5.35818757554031,0.0,2019.8731187496396,0.15999145342609464,0.00032504123122831875,0.0011920256016951956,2.3579447594818552e-09,0.002657139630035329,1.326834975056228e-09,0.007979322822625302,0.13191212713868583,0.039648957534721356,0.6645615162157353,9.473563123920121e-08,3.5822420618392567e-09,4.393674068250842e-09,1.5583610424705871e-10,5.13993695699484e-12,0.029714872961876478,9.789000346496075e-11,6.065016047596446e-06,2.246761968234322e-06,0.1220005784280218,4.139946334194717e-14,4.833398968917072e-15
0.014457031249999999,5.361231712190446,0.0,2021.2797194380232,0.15990060940614564,0.0003240351642604223,0.0011913051697966673,2.0720094659758284e-09,0.0026488927184704935,1.1462994782050104e-09,0.007981000122636242,0.13191881035359213,0.03946497535537748,0.6645466061613658,9.378534083201384e-08,3.201212506316543e-09,3.832386337288841e-09,1.372799782093272e-10,4.460676522144003e-12,0.02961091030789343,8.457344899246886e-11,6.032489591781188e-06,2.23155161660446e-06,0.12230509634629838,4.600209022333052e-14,5.283058033248558e-15
0.0144609375,5.364254438045354,0.0,2022.6741649655526,0.15981050635352936,0.00032302161971824444,0.0011905635324084823,1.8206761533045216e-09,0.002640629478235178,9.907734347666914e-10,0.007982437878475947,0.13192638524306052,0.03928544304826596,0.6645320941164512,9.285650469427962e-08,2.8670014395560997e-09,3.340420064174053e-09,1.209270146837979e-10,3.863159653645187e-12,0.02950896649587626,7.315876246113265e-11,6.000465758253335e-06,2.2164683398175925e-06,0.12260213957952455,3.0194322755274773e-14,3.676041759983628e-15
0.014468749999999999,5.3702363504439,0.0,2025.4270931798915,0.1596324932504739,0.0003209739476585678,0.0011890166565401612,1.4092159949962304e-09,0.0026240651320377914,7.440862103346151e-10,0.007984623671213102,0.13194414672252938,0.03893936431559376,0.664504241965512,9.106009240123808e-08,2.321416167598121e-09,2.539977563411291e-09,9.409837901701215e-11,2.9367848363039355e-12,0.029310934440590613,5.521056820253772e-11,5.937886032985285e-06,2.1866875647936254e-06,0.12317441034754048,4.366529790869241e-14,5.10475021777999e-15
0.014476562499999998,5.376135908583477,0.0,2028.1340620258716,0.15945731889126846,0.0003189034652948927,0.0011873860344270909,1.0902748459077343e-09,0.0026074771246317415,5.598837344515798e-10,0.007985969913020715,0.1319651602039569,0.038609373047776806,0.6644777861002362,8.933727362738747e-08,1.8992029820644843e-09,1.925594099352443e-09,7.320139538381434e-11,2.2407476089614833e-12,0.029120080248673224,4.183623320271828e-11,5.877134014064556e-06,2.157425467162714e-06,0.12371973437709782,5.552197282823911e-14,6.302476881113699e-15
0.014484374999999999,5.38195468608862,0.0,2030.796306157034,0.159284919325949,0.00031681432155610895,0.0011856731196517106,8.4298312907872e-10,0.002590888569334138,4.220260216666057e-10,0.007986540128294055,0.1319892544070653,0.03829459508112598,0.6644526638612448,8.768226156347743e-08,1.5719601255812413e-09,1.4555060990982305e-09,5.690600717076709e-11,1.7045402720730419e-12,0.028935952856416397,3.1786321327686646e-11,5.818120155032874e-06,2.12868826966687e-06,0.12423957878182174,4.187429298963526e-14,4.8798706683846014e-15
0.0144921875,5.387694210563692,0.0,2033.4150213769067,0.1591152326945497,0.00031471028427773736,0.00118387995389302,6.512727324042043e-10,0.002574319680467046,3.1864657358879247e-10,0.007986391936457912,0.13201625896160965,0.037994201363297044,0.6644288138773075,8.60900863585138e-08,1.318003116620985e-09,1.0969838957706279e-09,4.421590974184402e-11,1.3084645627668959e-12,0.02875813823441875,2.4221418208405314e-11,5.7607606321289145e-06,2.100478499030221e-06,0.12473533492727223,5.223374548994295e-14,5.934633066324422e-15
0.014499999999999999,5.393355966610196,0.0,2035.991365320605,0.15894819910260252,0.00031259477684252897,0.0011820090374384633,5.026846326692923e-10,0.002557788121132541,2.409517653654976e-10,0.007985577698512204,0.13204600571305225,0.037707406092733375,0.6644061762702632,8.455641200987142e-08,1.1205993432714025e-09,8.24378788768482e-10,3.431947550746516e-11,1.0003853422442797e-12,0.028586255666439072,1.8479850373345253e-11,5.704977049437783e-06,2.072796032005797e-06,0.1252083215553578,4.599628658491567e-14,5.272094178424838e-15
0.014507812499999998,5.398941398815589,0.0,2038.5264582085526,0.15878376049992673,0.0003104709106859308,0.0011800632208462134,3.8758245941248873e-10,0.002541309310850344,1.8244812590693744e-10,0.007984145091934446,0.13207832976623757,0.03743346486719318,0.6643846928580351,8.307745696904241e-08,9.669241240708748e-10,6.177412331887714e-10,2.6606279650997798e-11,7.614004473543843e-13,0.028419954458654275,1.4109508209820662e-11,5.650696243554848e-06,2.0456387120304434e-06,0.1256597879058319,3.435001086144966e-14,4.09936864424567e-15
0.014515624999999999,5.404451914257081,0.0,2041.021383663574,0.1586218605760129,0.00030834151419335083,0.0011780456144274661,2.98498155498971e-10,0.0025248966964708255,1.383273057260907e-10,0.007982137619244146,0.13211307029890326,0.03717167285053589,0.6643643073015375,8.164988137914059e-08,8.471225973159886e-10,4.6160640965168386e-10,2.0613097690794503e-11,5.898459241636497e-13,0.028258911024877,1.0797192734682598e-11,5.597849877836754e-06,2.0190027223958316e-06,0.12609091680126885,5.1636847096564704e-14,5.888423032400816e-15
0.0145234375,5.4098888844126565,0.0,2043.4771895809276,0.15846244467481418,0.0003062091584607212,0.001175959512811949,2.2959876163861222e-10,0.002508561990122269,1.049857028029771e-10,0.007979595056702085,0.1321500711783304,0.03692136296747736,0.6643449651806773,8.027067485322384e-08,7.535079010402936e-10,3.4396417938967655e-10,1.5945692877256746e-11,4.530097670244172e-13,0.02810282630121686,8.25938568995131e-12,5.546373970672364e-06,1.9928828555324243e-06,0.12650282767384755,5.385848852895988e-14,6.076444961215504e-15
0.014531249999999999,5.415253647129043,0.0,2045.894889040576,0.1583054597096098,0.00030407618036335914,0.0011738083324426443,1.7636371683427498e-10,0.002492315378201198,7.974922865609551e-11,0.007976553850674065,0.132189181427205,0.036681904139243646,0.6643266140763305,7.893713552402834e-08,6.801760352826508e-10,2.555840839099206e-10,1.231282095804393e-11,3.4230796568695173e-13,0.02795142345302212,6.3087197343556135e-12,5.496208641555901e-06,1.9672728222445804e-06,0.1268965795335298,4.165399936853725e-14,4.80664914740861e-15
0.014539062499999998,5.42054750831045,0.0,2048.2754612506396,0.15815085408772328,0.00030194470324248465,0.0011715955599419837,1.3529145043731992e-10,0.002476165704493163,6.063208885193826e-11,0.007973047466927258,0.1322302555565254,0.036452699563925585,0.6643092036202901,7.764681813571634e-08,6.225969500805254e-10,1.8940232992119722e-10,9.502045774821066e-12,2.661133011994868e-13,0.027804445836391016,4.8289086084985646e-12,5.447297771453865e-06,1.9421654642248562e-06,0.12727317385839038,4.960677539286327e-14,5.621129990900552e-15
0.014546874999999999,5.42577174312647,0.0,2050.619852512176,0.15799857765074324,0.0002998166554888785,0.00116932470963512,1.036326118179084e-10,0.0024601206304222314,4.612328634884826e-11,0.007969106698067866,0.1322731537824352,0.03623318504513467,0.6642926854886705,7.639746348653884e-08,5.771960466170402e-10,1.3997002133990104e-10,7.317321383675864e-12,2.019044132408479e-13,0.027661655181857113,3.6874021274452326e-12,5.399588615828385e-06,1.917552897683544e-06,0.1276335573931527,4.427381760330911e-14,5.0611812120602e-15
0.0145546875,5.430927597431156,0.0,2052.928977196637,0.15784858160988635,0.00029769378731867133,0.001166999288970337,7.926747941664665e-11,0.0024441867756180634,3.510479540119511e-11,0.007964759935269822,0.13231774216202818,0.0360228273774405,0.6642770134210341,7.518701044892675e-08,5.412502188133269e-10,1.0316223811770599e-10,5.627944858723029e-12,1.5444490921643583e-13,0.02752282997645528,2.815597133732735e-12,5.353031640331588e-06,1.8934267211322625e-06,0.12797862486494155,4.30560754763254e-14,4.942468943956386e-15
